tid,track,track_url,release_date,duration_ms,explicit,track_popularity,markets,albid,album,album_type,artid,artist,genres,artist_popularity,danceability,instrumentalness,speechiness,valence,loudness,added_at,lyrics
12Mel6t7zZlfn1CpmwL96L,Try (feat. Young Jonn),https://open.spotify.com/track/12Mel6t7zZlfn1CpmwL96L,2020-11-19,214736,False,39,185,7yURZkIZfXifDmWOT48TT9,Ecstasy,album,38XiDu0kK3Z5jdHUDqBzNT,Lil Kesh,"['afrobeats', 'afropop', 'nigerian hip hop', 'nigerian pop']",44,0.667,1.19e-06,0.375,0.666,-3.829,2024-05-31,"['Everything I give am to God\xa0', 'Even though underrated lomo', ""I don blame \xa0dem many many many things dey don't know\xa0"", 'But I stand on my feet na na na\xa0', 'Give God all the glory ? ba na na na\xa0', '????', 'They can try try try try \xa0try\xa0', 'Won le le le won o ba ba ba ba ba\xa0', 'Amoye adura ra ra ra ra', 'Whey them pour for my head o no no', 'Mo ti ja ja ja ja ja for a very long time time o o ti pe pe pe pe', 'Amoye adura ra ra ra\xa0', 'Wey them don pour for my head no no', 'Everything I give am to God\xa0', 'Even though underrated lomo', ""I don blame \xa0dem many many many things dey don't know\xa0"", 'But I stand on my feet na na na\xa0', 'Give God all the glory ? ba na na na\xa0', '????', 'They can try try try try \xa0try\xa0', 'Won le le le won o ba ba ba ba ba\xa0', 'Amoye adura ra ra ra ra', 'Whey them don pour for my head o no no\xa0', 'Mo ti ja ja ja ja ja for a very long time time o o ti pe pe pe pe', 'Amoye adura ra ra ra\xa0', 'Wey dem don pour for my head no no', 'Won n ko bo sere ko de', 'And that you love me sere ko de no no\xa0', 'Omo olope Jehovah say make I love them all no no', 'But I get one baby\xa0', 'One baby wey they make me happy no no', '? wifey oti lopolo ju she dey motivate me o', 'So mo kawo mejeji soke mo ka alleuah\xa0', 'Yagi level back on the throne yeah am a ruler\xa0', 'Okay e fe beef abi ma din yi gbe bi suya\xa0', 'Emi ti mo ti ja\xa0', 'Eni gba gbemu aluya\xa0', 'Alufoleti alufoloju bashu bashu', 'Iwo kini kekere binti jakujaku\xa0', 'Toba ri yagi ton bo dobale fun emperor\xa0', 'Tori tin n ba binu Ibinu mi o da kon le ro', 'They can try try try try \xa0try\xa0', 'Won le le le won o ba ba ba ba ba\xa0', 'Amoye adura ra ra ra ra', 'Whey them don pour for my head o no no\xa0', 'Mo ti ja ja ja ja ja for a very long time time o o ti pe pe pe pe', 'Amoye adura ra ra ra\xa0', 'Wey them don pour for my head no no']"
4RoKNqyZ9622tcAeNPNv5k,City Boys,https://open.spotify.com/track/4RoKNqyZ9622tcAeNPNv5k,2023-08-24,153346,True,75,135,1JzjwUKkPsdHg1SQ7qa5hc,I Told Them...,album,3wcj11K77LjEY1PkEazffa,Burna Boy,"['afrobeats', 'azontobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']",76,0.832,0.0,0.141,0.591,-7.58,2024-05-31,"[""I'm a sexy yout, you understand?"", 'Gyal all over the globe wanna uck me, you understand?', 'Girls inna my crib', 'Zero Snapchat, zero Instagram posting', 'Fuck up the vibe (Yeah)', ""My dick start fallin' like London Bridge"", ""I don't care if I saw you in a magazine (I-I-I), or if you're on T.V"", ""That one don't mean nothin' to me"", ""Don't need a shy ho, baby, I need a freak"", 'Lick it like ice cream, as if you mean to be disgusting (I-I-I)', ""It's nothin' o"", 'Chop my bana', 'Won\'t say, ""I love""', ""Then no stoppin' o (I-I-I)"", ""Go shoppin' o"", 'Fuck that (I-I), sh (Yeah)', 'Mi o fa Colorado o', 'Breakfast mo fa o', 'Mi o de ni mu Jekomo', 'Azul and Champagne ni ma mu o', 'I getti girls from the ghetto', 'Bare girls from uptown', ""That's the life of a city boy"", 'Ah, ah, ah', 'O ye ke (Yeah), da mo', 'O ye ke, je lo', 'O ye ke (Yeah), jowo o', 'O ye ke, ah', 'O ye ke, eh', 'O ye ke', 'Mama shey bákan bakan', 'Make me dey start to dey para gan', 'Start to dey halla gan', ""'Cause you know say my people dey kala gan"", 'Ogun lo ma pa won (I-I-I)', ""As they're hatin' on us"", 'Make we manya more', 'Know I be my father son (I-I-I)', ""'Cause you know say I come from Port harcourt (Yeah)"", 'Dance Raman Jago (I-I-I)', 'Start to dey dance am like I do', 'Koni taan lapo (I-I-I)', 'I go show you say pounds and dollar kpor', ""'Cause I be city boy (I-I-I)"", 'And as I dey for the streets e dey give me joy', 'Lamborghini boy (I-I-I)', ""Put diamonds on Jesus and I'm not religious, o da na"", 'Mi o fa Colorado o', 'Breakfast mo fa o', 'Mi o deni mú Jekomo', 'Azul and Champagne ni ma mu o', 'I getti girls from the ghetto', 'Bare girls from uptown', ""That's the life of a city boy"", 'Ah, ah, ah', 'O ye ke (Yeah), da mo', 'O ye ke, je lo', 'O ye ke (Yeah), jowo o', 'O ye ke, ah', 'O ye ke, eh', 'O ye ke', ""Ayo (I-I-I), I'm not even gonna lie, I used to call myself a ugly yout, but I'm not even a ugly yout (I-I-I)"", ""I'm a sexy yout, you understand?"", 'Gyal all over the globe wanna uck me, you understand? (I-I-I)']"
3eqmM9Ai9nE8TnpWMA2i5n,Forever Killa,https://open.spotify.com/track/3eqmM9Ai9nE8TnpWMA2i5n,2024-05-10,157596,False,49,184,3NMSMybwfh6HtooMudVFJa,Forever Killa,single,2EbTRZdju2hUrMqClX4wyO,Damo K,['nigerian pop'],43,0.531,2.38e-05,0.229,0.695,-9.022,2024-05-31,
5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,https://open.spotify.com/track/5ZtK8XAVnoaGdBXZWCEVCY,2023-06-15,157714,False,74,185,2O9VJaLSnwjZ2HPpMaVoPU,Work Of Art,album,3a1tBryiczPAZpgoZN9Rzg,Asake,"['afrobeats', 'nigerian pop']",71,0.778,0.000155,0.106,0.914,-7.326,2024-05-31,"[""It's lonely at the top (Lonely, lonely, lonely)"", 'Money on my mind (Money, money, money)', ""Don't care what they yarning about me in particular (Ko kan mi, kan mi, kan mi)"", 'Out here on the road chasing my dream because I know (No one can chase it for me)', ""Ọ́lọ-lọlade maa n gb'ọmọ lọ (Gb'ọmọ lọ)"", ""Bọrọkọtọ idi ṣ'ọmọ lọ (Ṣ'ọmọ lọ)"", ""Ẹ fi wọn s'ilẹ jẹ kan ma lọ"", 'No dey find anybody na money I want (Me I want)', 'No dey hear wetin people dey talk (People dey talk)', ""Wọn te ge Aṣakẹ l'eti lọ (L'eti lọ)"", 'They life na one no get another one', 'I go take am do wetin I love', 'Wetin you love o', 'No be wetin I love o', 'Wetin I love I go do am with all my heart o', 'Ogogoro no be vodka', 'Mr. Money ginger', 'But una know I no dey waste time', 'Mr. Money ginger', 'Just carry girl baby no time', 'Bad boy me I dey fine', 'And at the same time me I dey high', 'Mo duro tan, mo stand out calm down', 'You go dey fine like fine wine, no decline', 'Sing about it, extraordinary things', 'Show me love, I go show you more', 'O pọ lọ pọ, pọ', 'Wo bo ṣe n ṣe, wo bo ṣe n ṣe', ""Ọmọ e don tey, je a ṣ'ere d'ele"", ""Mo n fọ f'aye, mo ti fọ f'aye"", 'Ye, ye', ""Ọ́lọ-lọlade maa n gb'ọmọ lọ (Gb'ọmọ lọ)"", ""Bọrọkọtọ idi ṣ'ọmọ lọ (Ṣ'ọmọ lọ)"", ""Ẹ fi wọn s'ilẹ jẹ kan ma lọ"", 'No dey find anybody na money me I want (Me I want)', 'No dey wetin people dey talk (People dey talk)', ""Wọn te ge Aṣakẹ l'eti lọ (L'eti lọ)"", 'They say life na one no get another one', 'I go take am do wetin I love', 'Wetin you love o', 'No be wetin I love o', 'Wetin I love I go do am with all my heart o', 'Ogogoro no be vodka', 'Mr. Money ginger', 'But una know I no dey waste time', 'Mr. Money ginger']"
6huU6cSsMC2ragy2ohSo3l,Forever,https://open.spotify.com/track/6huU6cSsMC2ragy2ohSo3l,2021-03-18,196162,False,50,185,3E4G6wybYqXVpxipFZmLGK,Seed - EP,single,1zO1FWFxxNUCqUuGATxZQZ,Gyakie,"['afro r&b', 'afrobeats', 'afropop', 'nigerian pop']",52,0.751,0.00342,0.0324,0.468,-9.283,2024-05-31,"['(Flip the Music)', 'Gyakie uh huh', 'Nah nah nah nah nah eyy', 'My mind dey for you', 'My heart beats for you', 'Every time when I think of you', ""I don't know"", 'I, I, I feel loved again', ""I don't want to wait for days"", 'Lemme have you in my arms again', 'Please?', ""When they all said I can't have you"", 'I proved them wrong I came for you', 'Any weather, any mood too', ""Omo you know I'll still come through, uh huh"", 'Gimme love, yeah', 'Forever, yeah', 'I dey craze for your love!', 'My mind dey for you (My mind dey for you)', 'My heart beats for you (My heart beats for you)', 'Every time when I think of you', ""I don't know"", 'I, I, I feel loved again', ""I don't want to wait for days"", 'Lemme have you in my arms again', 'Please?', 'Good morning my love', ""Oh my god, it's our wedding day ey"", ""I'm so glad I found"", 'Someone to hold till eternity', 'Odo ho ndwom aa na meeto yi', 'Honeymoon far away from here, huh', 'I dey craze for your love', 'Hey my darling, I dey for you', 'Pop the question and, yes I do!', 'My melody should strike a clue', 'That I want you and only you', 'Hey my darling, I dey for you', 'Pop the question and, yes I do!', 'I go fight o, I go fight o', 'I go fight for your love', 'My mind dey for you', 'My heart beats for you', 'Every time when I think of you', ""I don't know"", 'I, I, I feel loved again', ""I don't want to wait for days"", 'Lemme have you in my arms again', 'Please?', 'Hey my darling, I dey for you', 'Pop the question and yes, I do!', 'My melody should strike a clue', 'That I want you and only you', 'Hey my darling, I dey for you', 'Pop the question and, yes I do!', 'I go fight o, I go fight o', 'I go fight for your love', 'Hey my darling, I dey for you', 'Pop the question and yes, I do', 'Hey my darling, I dey for you', 'I go fight o, I go fight o', 'I go fight for your love']"
5YEVBJnnt2qMM67NGCjEdV,INTOXYCATED (feat. Dave),https://open.spotify.com/track/5YEVBJnnt2qMM67NGCjEdV,2023-07-12,212000,False,64,185,7ht2LkihRHKtZ5BiS60xCV,INTOXYCATED (feat. Dave),single,3WTrdbZU99dgTtt3ZkyamT,Oxlade,"['afrobeats', 'nigerian pop']",61,0.788,9.4e-06,0.108,0.598,-4.615,2024-05-31,"['[Oxlade]', 'Oh-oh-oh-oh, ay, yeah-yeah', 'Dey here so, here so', 'Kilode', '[Oxlade]', ""It's early in the mornin', grab my phone"", ""Lookin' at my Insta', how the thing go"", 'Saw my shawty with another bro', ""Oh my goodness, she's a ho"", '[Oxlade]', ""I don't know what you wanna hear from me"", 'Big wide waist for me', ""'Cause you been on my mind constantly"", 'Where your conscience? Baby ma lo koba mi, ba mi', 'I for take you overseas, me and you for be like five and six', ""Y'lookin' me down with your prayin' mantis, eh-eh"", '[Oxlade]', ""Why won't I feel intoxicated?"", ""Shawty just been duckin' for the pay check"", 'I feel like love is overrated, oh', ""'Cause tell me why you got me so so wasted?"", 'So faded, oh', 'I feel intoxicated', ""Shawty just been duckin' for the pay check"", 'I feel like love is overrated, oh', ""'Cause tell me why you got me so so wasted?"", 'So faded, oh', '[Dave, Oxlade]', 'We were like Romeo, Juliet if their families got along (Got along)', ""Chinedu, tell me what we gon' do? (Gon' do?)"", 'Huh? Life comes at you fast', 'See you on holiday, only snap one glass', 'One view, thought your friends would come too', ""Tell me why I'm seein' your girls in London"", 'Got me in a pickle, a little conundrum', ""I don't wanna make assumptions"", ""I called you, why you gon' text me? It's better you kill me (Why? Oh, why? Oh, why?)"", 'Better you arrest me, badman stress', 'Woman or woman nuh fit stress me', 'You coulda taught me, see the way you test me', 'You see the way so sure me just so cold', ""Love's easy to find, harder to hold"", 'Most stories end and start with a phone', 'Oluwademilade, she was half of my home', 'Oxlade (Broski), you know my girl, Denise', 'A year younger than man from east', 'She got the tribal mark and she used to be friends with peace (Ou lo lo)', 'Oh, let me know peace', 'She wan chop my garri and peas', ""It's what I'm lookin' if I'm headed to the streets"", ""That's why I'm intoxicated, like what these girls want from a "", '[Oxlade]', ""I don't know what you wanna hear from me"", 'Big wide waist for me', ""'Cause you been on my mind constantly"", 'Where your conscience? Baby ma lo koba mi, ba mi', 'I for take you overseas, me and you for be like five and six', ""Y'lookin' me down with your prayin' mantis, eh-eh"", '[Oxlade]', ""Why won't I feel intoxicated? Ohh"", 'Shawty just been ducking for the pay check, oh', 'I feel like love is overrated, oh (Ohh)', ""'Cause tell me why you got me so so wasted? (Why you got me)"", 'So faded, oh', 'I feel intoxicated (Feel intoxicated)', 'Shawty just been ducking for the pay check (No, no, no)', 'I feel like love is overrated, ohh', ""'Cause tell me why you got me so so wasted?"", 'So faded, ohh', '[Oxlade]', 'Oxlade, oh-oh', 'She original ganja planter, superstar', 'Ooh-ooh, master, no-no (Ooh, no-no)', 'Ere beri, oh, no', 'Ricky baby, Santan Dave, ooh, so Santan Dave']"
47FuxUowVBxua1XxsbLKKX,Pressure,https://open.spotify.com/track/47FuxUowVBxua1XxsbLKKX,2023-03-10,186446,False,37,185,54mr7b1004Jqg9PD185VI1,Pressure,single,5ywjxFhmhHGQBsK3DundNf,Peruzzi,"['afrobeats', 'dancehall', 'nigerian pop']",44,0.774,6.77e-05,0.0408,0.668,-5.855,2024-05-31,
23gT6sGxAC0X72JV73uoJh,Dip,https://open.spotify.com/track/23gT6sGxAC0X72JV73uoJh,2021-07-01,211435,True,0,0,59ZhkB5C2fKARfneycyYnC,Dip,single,4QZ4Gldsji1slobD5SPPao,IamBree-Ze,[],0,0.706,0.0,0.439,0.576,-8.363,2024-05-31,
0UrEyLZYj4KEMbFNbdGeG6,Canabi,https://open.spotify.com/track/0UrEyLZYj4KEMbFNbdGeG6,2023-12-15,201000,True,38,185,0tvn6PMyYJtsOemlGVNxPE,Class of '23,album,6YiY30jVEsLhQfvla09lwi,Ejoya,['nigerian pop'],28,0.533,0.0,0.356,0.498,-7.995,2024-05-31,
4k4mBfDOccFX1brPkAq2kD,Stagnant - Mixed,https://open.spotify.com/track/4k4mBfDOccFX1brPkAq2kD,2023-05-17,144056,True,0,0,31UibkTWTySFsYXlTahijr,New Sensation Afrobeats Hitz (May 2023 Edition) [DJ Mix],album,6dI7y76l8GJSx17rb8V6gW,Phydazpeng,[],7,0.74,0.00116,0.131,0.594,-3.444,2024-05-31,
4bE2eWDiGBzRgfTl5IPBW4,Ask About Me,https://open.spotify.com/track/4bE2eWDiGBzRgfTl5IPBW4,2023-06-30,175820,True,56,185,0X0hFVPZ4GfWlY9Gr6tSst,Blessed,album,0a8YNI8VHVPYKIPvCiJDxa,Mohbad,"['afrobeats', 'nigerian pop']",59,0.738,0.00936,0.0713,0.834,-8.753,2024-05-31,
589PbDb2eFRKoBJrQR5PU5,I Do,https://open.spotify.com/track/589PbDb2eFRKoBJrQR5PU5,2024-04-12,189662,False,44,185,5KmcBDiB8nLz4vixCKdAeG,I Do,single,4TWOviIGJMWH79dyovGkaX,Goya Menor,[],41,0.76,0.0,0.0956,0.642,-4.878,2024-05-31,
1Qb4AOYjKD8w7BGSxVYuO7,Gbese,https://open.spotify.com/track/1Qb4AOYjKD8w7BGSxVYuO7,2023-09-06,162991,False,48,185,2fZCPTAas21v7AF9pVytgj,Cheers To Life.,album,3xBgAZIqiYzRh0Du0uXFAk,Majeeed,"['afrobeats', 'nigerian pop']",44,0.766,0.0,0.0474,0.637,-6.849,2024-05-31,
3Czzw1naZtpz9cFxKtpRne,Okay,https://open.spotify.com/track/3Czzw1naZtpz9cFxKtpRne,2024-02-09,152307,False,61,185,7J4t3w6xXFqoJHmVLyPvnB,Okay,single,0rskhjcLm5BxjwZDRs4142,Magixx,"['afrobeats', 'nigerian pop']",55,0.632,0.0,0.267,0.473,-3.926,2024-05-31,
68abS1SdEtOwOOR9xoEd7s,The Last Cypher,https://open.spotify.com/track/68abS1SdEtOwOOR9xoEd7s,2022-07-06,407000,True,19,185,3BgEVKKRvtbGgElezps7nH,Behold the Lamb,album,2PUsyFmjG6fN0GCsmllmrX,A-Q,"['nigerian hip hop', 'nigerian pop']",24,0.64,0.0,0.351,0.823,-5.655,2024-05-31,
7obKF7knx8W0kTF4w6H5Oq,Pains,https://open.spotify.com/track/7obKF7knx8W0kTF4w6H5Oq,2021-10-08,252467,True,34,185,7f1JbFtZnDRjrM5yxtzoE9,Pains and Sacrifice,single,07xuHzGNG1v2zLVtPypTGX,Aguero Banks,"['igbo rap', 'igbo trap']",40,0.779,0.0,0.351,0.443,-5.663,2024-05-31,
75c5cm8y5Fzb6aTZM3MOpN,Bahamas,https://open.spotify.com/track/75c5cm8y5Fzb6aTZM3MOpN,2024-04-12,166956,False,69,184,6xr2tWr8pg5ndECtOD66lp,Jiggy Forever,album,4JM1zsVj1pt38Q8mhv5teI,Young Jonn,"['afrobeats', 'nigerian pop']",64,0.764,0.0147,0.116,0.331,-5.885,2024-05-31,
77eZIuMTB9HrQ86L4ljqEX,Baby Riddim,https://open.spotify.com/track/77eZIuMTB9HrQ86L4ljqEX,2021-09-30,190677,False,65,185,6dCmbmHyfCQpmJGZW9Am3b,Baby Riddim,single,4wAqlYtTaaHELEgyCh9KjG,FAVE,"['afrobeats', 'afropop', 'alte', 'nigerian pop']",58,0.549,0.0,0.0967,0.76,-5.092,2024-05-31,"['Waoh', 'Oh oh oh, oh oh', 'Oh oh oh, oh oh oh', 'Steady your face jor for me', 'I wanna take a picture', 'So this could last longer for me', 'Take my secrets', 'Guard them like precious money (precious money)', 'I never want to hear you quiet', 'So I write songs for you (write songs for you)', 'So I write songs for you (so I write songs for you)', 'And I believe', 'Yes I believe', 'I′m falling for you like a thief', 'Weak in the knees', ""'Cause when I see you"", 'I fit to steal the keys to your heart again (your heart again)', 'Yеah, yes I believе', 'Yes I believe', 'I′m falling for you like a thief', 'Weak in the knees', ""'Cause when I see you"", 'I fit to steal the keys to your heart again (your heart again)', 'My baby bad', 'My baby good', 'My baby all the things I need', 'My baby buss up the silence o', 'My baby buss up the silence o', 'My baby bad', 'My baby good', 'My baby all the things I need', 'My baby buss up the silence o', 'My baby buss up the silence', 'Steady your face jor for me', 'I wanna take a picture', 'So this could last longer for me', 'Take my secrets', 'Guard them like precious money', 'I never want to hear you quiet', 'So I write songs for you (write songs for you)', 'So I write songs for you (so I write songs for you)', 'Oppositions they come left and right', ""But I don't care"", 'Popo fit dey our front', 'Say leave you', 'But I die there', 'No more milk or malt', '′Cause you are my only strength', 'Whether rich or poor', 'I know that you are my best bet', 'And I believe', 'Yes I believe', 'I′m falling for you like a thief', 'Weak in the knees', 'I fit to steal the keys to your heart again', 'And I believe', 'Yes I believe', ""I'm falling for you like a thief"", 'Weak in the knees', 'It′s when I see you', 'I fit to steal the keys to your heart again', 'My baby bad', 'My baby good', 'My baby all the things I need', 'My baby buss up the silence o (buss up the silence o)', 'My baby buss up the silence o', 'My baby bad', 'My baby good', 'My baby all the things I need', 'My baby buss up the silence o', 'Buss up the silence o, big dirty girl']"
6hg8CTPJ6iaWJZyteuDWsF,Naija Funk,https://open.spotify.com/track/6hg8CTPJ6iaWJZyteuDWsF,2024-05-31,126213,True,31,183,1Tzeuej4iQfKwNKvP8rfjA,"YP & Azanti, Vol. 2",album,72JYdP98St11Hga6yN2PGl,Azanti,['nigerian pop'],41,0.769,8.02e-05,0.228,0.826,-7.914,2024-05-31,
1CtTVV922T15I2JV6h5jgy,Kilo,https://open.spotify.com/track/1CtTVV922T15I2JV6h5jgy,2022-11-18,132856,False,47,185,1bzj6N5AlG4yQwcGVltCxn,El Major,album,1FIsnQiSPsuqA38z48irJC,T.I BLAZE,"['afrobeats', 'nigerian pop']",47,0.698,8.22e-05,0.0763,0.72,-4.565,2024-05-31,
6tgEc2O1uFHcZDKPoo6PC8,ALREADY,https://open.spotify.com/track/6tgEc2O1uFHcZDKPoo6PC8,2019-07-19,222529,False,61,185,552zi1M53PQAX5OH4FIdTx,The Lion King: The Gift,album,6vWDO969PvNqNYHIOW5v0m,Beyoncé,"['pop', 'r&b']",86,0.647,0.0,0.0891,0.548,-5.846,2024-05-31,"['King already, already, you know it', 'Top everything, everything, you know it', 'King already, already, you know it', 'Mind, body, soul, got a king body', ""Body gon' shine, bling bling, body"", 'Calling all the shots, ring ring, body', 'Crown on your head, got a king body', 'Long live the king, you a king, you know it', 'King already, my baby, you know it', 'Top everything, everything, you know it', 'King already, already, you know it', ""Shine already, it's time already"", ""The line already, it's time already"", ""Shine already, it's time already"", ""The line already, it's time already"", 'Try to stop it, me say no, no, no', ""Royalty say, don't you know, know, know"", 'Try to stop it, me say go, go, go, go', 'Bubble up and watch it grow, grow, grow, grow', 'Every king be ruler, be ruler, yeah', 'Everybody all dey conquer, yeah', 'Every king be stronger, yeah', 'King to rule them longer, yeah', 'Remember who you are, ooh', 'Real king always win, oh', 'Give up your bread, oh', ""I'll show your people my love"", ""It's time already, I say it's time already"", 'The line already, I say, line already', 'Only you got the remedy, I say you got the remedy', 'Shine your body, shine your body', 'Long live the king, you a king, you know it', 'King already, already, you know it', 'Top everything, everything, you know it', 'King already, already, you know it', 'Mind, body, soul, got a king body', ""Body gon' shine, bling bling, body"", 'Calling all the shots, ring ring, body', 'Crown on your head, got a king body', 'Long live the king, you a king, you know it', 'King already, my baby, you know it', 'Top everything, everything, you know it', 'King already, already, you know it', ""Shine already, it's time already (Already)"", ""The line already, it's time already (Already)"", ""Shine already, it's time already (Already)"", ""The line already, it's time already (Already)"", ""Shine already, it's time already (Already)"", ""The line already, it's time already (Already)"", ""Shine already, it's time already (Already)"", ""The line already, it's time already"", 'Try to stop it, me say no, no, no', ""Royalty say, don't you know, know, know"", 'Try to stop it, me say go, go, go, go', 'Bubble up and watch it grow, grow, grow, grow', 'Diamonds on my fist, fighting demons, oh', 'Come and rest your head, take your crown off, oh', 'Woke up in a foreign, need to take it slow, oh', ""He said I'm moving too fast, need to take it slow, oh"", 'Take it slow, oh', 'Take it slow, oh', 'Tryna take my baby home', 'Take it slow, oh', 'Remember who you are, ooh', 'Real king always win, oh', 'Give up your bread, oh', ""I'll show your people my love"", ""It's time already, I say it's time already"", 'The line already, I say, line already', 'Only you got the remedy, I say you got the remedy', 'Shine your body, shine your body (Ah)', 'Be your own king', 'Make nobody come rule your world (Yo, yo, yo, yo)', 'Be your own king', 'Make nobody come rule your world (Ah)', 'Be your own king', 'Make nobody come rule your world (Yo, yo, yo, yo)', 'Be your own king', 'Make nobody come rule your world', 'Long live the king, you a king, you know it', 'Top everything, everything, you know it', 'Show them the way, you know it', 'You know it, you know it']"
